"con_code","con_start","con_end","mat_code","total_runs","total_reps","con_freq","network_name"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"938832","2015-11-17","2016-06-30","2108911","12","1","24","TBS NETWORK"
"948392","2016-01-30","2016-03-29","2107904","1","1","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948553","2015-11-19","2018-11-18","2109176","999","998","24","TBS NETWORK"
"948352","2016-01-01","2017-10-19","142300","2","1","24","TBS NETWORK"
"948352","2016-01-01","2016-09-30","138139","3","1","24","TBS NETWORK"
"948352","2016-01-01","2017-12-31","142302","3","1","24","TBS NETWORK"
"948352","2016-01-01","2016-12-31","139393","6","1","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-07-01","2021-06-30","2118277","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"951012","2016-12-01","2019-11-30","148036","360","998","24","TBS NETWORK"
"946972","2016-05-28","2016-06-10","2103606","1","998","24","TBS NETWORK"
"950473","2016-04-19","2019-04-18","2115988","899","998","24","TBS NETWORK"
"948492","2016-09-01","2019-08-31","144929","20","1","24","TBS NETWORK"
"948492","2016-09-12","2017-03-09","144931","14","1","24","TBS NETWORK"
"948492","2016-03-05","2016-09-02","144933","8","1","24","TBS NETWORK"
"948492","2016-01-01","2018-12-31","144980","2","1","24","TBS NETWORK"
"948492","2016-01-01","2016-12-31","145331","12","1","24","TBS NETWORK"
"948492","2016-01-01","2018-12-31","146659","12","1","24","TBS NETWORK"
"948492","2016-01-14","2016-07-13","146661","12","1","24","TBS NETWORK"
"948492","2016-03-24","2019-03-23","146668","15","1","24","TBS NETWORK"
"938852","2015-05-01","2017-04-30","147785","1","1","24","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"951872","2016-08-22","2019-08-14","2117637","36","2","48","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114193","5","1","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148558","998","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"942732","2015-01-01","2020-12-31","148559","999","998","24","TBS NETWORK"
"948752","2015-12-01","2020-11-30","2102460","5","998","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114194","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114196","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114200","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114201","5","1","24","TBS NETWORK"
"941252","2014-06-01","2017-05-31","148274","8","1","24","TBS NETWORK"
"941252","2015-11-01","2018-10-31","148292","8","1","24","TBS NETWORK"
"937972","2013-07-01","2016-06-30","147318","6","2","48","TBS NETWORK"
"937972","2013-07-01","2016-06-30","147319","6","2","48","TBS NETWORK"
"938832","2014-06-01","2016-05-31","147672","8","1","24","TBS NETWORK"
"938832","2014-06-01","2016-05-31","138502","7","1","24","TBS NETWORK"
"946972","2016-04-26","2016-05-28","2103606","1","998","24","TBS NETWORK"
"948492","2016-10-01","2017-03-28","122371","8","1","24","TBS NETWORK"
"948492","2016-02-01","2016-07-29","122391","8","1","24","TBS NETWORK"
"948492","2016-09-01","2019-08-31","122397","8","1","24","TBS NETWORK"
"948492","2016-01-01","2018-12-31","130659","4","1","24","TBS NETWORK"
"948492","2016-11-28","2019-11-27","130668","16","1","24","TBS NETWORK"
"948492","2016-10-01","2017-03-28","134998","8","1","24","TBS NETWORK"
"948492","2016-01-01","2016-06-30","135334","4","1","24","TBS NETWORK"
"948492","2016-12-02","2019-12-01","135363","6","1","24","TBS NETWORK"
"948492","2016-01-01","2018-12-31","135412","14","1","24","TBS NETWORK"
"948492","2016-11-01","2017-04-28","135496","6","1","24","TBS NETWORK"
"948492","2016-01-01","2016-05-28","136070","6","1","24","TBS NETWORK"
"948492","2016-11-28","2019-11-27","136200","4","1","24","TBS NETWORK"
"948492","2016-02-01","2016-07-29","136334","2","1","24","TBS NETWORK"
"948492","2016-11-28","2019-11-27","136390","4","1","24","TBS NETWORK"
"948492","2016-11-02","2019-11-01","136680","32","1","24","TBS NETWORK"
"948492","2016-05-01","2019-04-30","136744","12","1","24","TBS NETWORK"
"948492","2016-07-01","2016-12-28","137008","8","1","24","TBS NETWORK"
"948492","2016-09-01","2017-02-26","137086","12","1","24","TBS NETWORK"
"948492","2016-03-21","2016-05-28","137275","8","1","24","TBS NETWORK"
"943613","2016-03-01","2018-02-28","146973","8","1","24","TBS NETWORK"
"943613","2016-07-01","2018-06-30","146974","5","1","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"944732","2015-03-18","2020-03-17","149235","999","998","24","TBS NETWORK"
"950712","2016-06-15","2019-06-14","120341","199","998","24","TBS NETWORK"
"950712","2017-07-01","2020-06-30","2107957","149","998","24","TBS NETWORK"
"950712","2016-07-10","2019-07-09","120343","199","998","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114191","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949972","2016-04-01","2019-04-29","2114192","5","1","24","TBS NETWORK"
"949372","2016-05-01","2019-04-30","2111962","50","998","48","TBS NETWORK"
"949372","2016-05-01","2019-04-30","2111962","50","998","48","TBS NETWORK"
"949372","2016-05-01","2019-04-30","2111962","50","998","48","TBS NETWORK"
"949372","2016-05-01","2019-04-30","2111962","50","998","48","TBS NETWORK"
"949372","2016-05-01","2019-04-30","2111962","50","998","48","TBS NETWORK"
"949372","2016-05-01","2019-04-30","2111962","50","998","48","TBS NETWORK"
"942692","2014-10-01","2016-01-25","148904","999","998","24","TBS NETWORK"
"942692","2014-10-01","2016-01-25","148904","999","998","24","TBS NETWORK"
"942692","2014-10-01","2016-01-25","148904","999","998","24","TBS NETWORK"
"942692","2014-10-01","2016-01-25","148904","999","998","24","TBS NETWORK"
"942692","2014-10-01","2016-01-25","148904","999","998","24","TBS NETWORK"
"942692","2014-10-01","2016-01-25","148904","999","998","24","TBS NETWORK"
"946972","2016-02-16","2016-05-28","2103606","1","998","24","TBS NETWORK"
"946972","2016-02-17","2016-05-28","2103606","1","998","24","TBS NETWORK"
"946972","2016-02-23","2016-05-28","2103606","1","998","24","TBS NETWORK"
"946972","2016-02-24","2016-05-28","2103606","1","998","24","TBS NETWORK"
"934732","2013-12-01","2015-11-30","147434","16","2","24","TBS NETWORK"
"938692","2014-01-01","2015-12-31","147589","13","2","24","TBS NETWORK"
"938732","2014-04-01","2016-03-31","147604","6","1","24","TBS NETWORK"
"938852","2014-01-01","2015-12-31","147740","16","1","24","TBS NETWORK"
"941672","2014-06-01","2017-05-31","148409","7","2","24","TBS NETWORK"
"941672","2014-06-01","2017-05-31","148409","4","2","24","TBS NETWORK"
"941672","2014-06-01","2017-05-31","148409","7","2","24","TBS NETWORK"
"941672","2014-06-01","2017-05-31","148409","5","2","24","TBS NETWORK"
"941672","2014-06-01","2017-05-31","148409","3","2","24","TBS NETWORK"
"941672","2014-06-01","2017-05-31","148409","6","2","24","TBS NETWORK"
